,id,midi_unformatted,year,midi_query,midi,match_score
2090,13194,Pitt-Payne/Sweet Georgia Brown.mid,1925.0,pittpayne-sweet_georgia_brown,pittpayne-sweet_georgia_brown__pittpayne.mid,79
2091,13197,Pitt-Payne/Sweet Indiana Home.mid,1922.0,pittpayne-sweet_indiana_home,pittpayne-sweet_indiana_home__pittpayne.mid,79
2092,13198,Pitt-Payne/Sweet Italian Love.mid,1910.0,pittpayne-sweet_italian_love,pittpayne-sweet_italian_love__pittpayne.mid,79
2093,13203,"Pitt-Payne/Sweet Mamma, Tree Top Tall.mid",1920.0,pittpayne-sweet_mamma_tree_top_tall,pittpayne-sweet_mamma_tree_top_tall__pittpayne.mid,82
2094,13204,Pitt-Payne/Sweet Man.mid,1925.0,pittpayne-sweet_man,pittpayne-sweet_man__pittpayne.mid,72
2095,13206,"Pitt-Payne/Sweet Marie, Make-A-Rag-Time-a-Dance With Me.mid",1909.0,pittpayne-sweet_marie_makearagtimeadance_with_me,pittpayne-sweet_marie_makearagtimeadance_with_me__pittpayne.mid,86
2096,13240,Pitt-Payne/Sweethearts.mid,1905.0,pittpayne-sweethearts,pittpayne-sweethearts__pittpayne.mid,74
2097,13245,Pitt-Payne/Sweetmeats.mid,1907.0,pittpayne-sweetmeats,pittpayne-sweetmeats__pittpayne.mid,73
2098,13266,Pitt-Payne/Swiss Cheese Rag.mid,1914.0,pittpayne-swiss_cheese_rag,pittpayne-swiss_cheese_rag__pittpayne.mid,78
2099,13268,Pitt-Payne/Switchback Rag.mid,1911.0,pittpayne-switchback_rag,pittpayne-switchback_rag__pittpayne.mid,76
2100,13294,"Pitt-Payne/Syncopated Cocktail, A.mid",1919.0,pittpayne-syncopated_cocktail_a,pittpayne-syncopated_cocktail_a__pittpayne.mid,81
2101,13296,Pitt-Payne/Syncopated Echoes.mid,1920.0,pittpayne-syncopated_echoes,pittpayne-syncopated_echoes__pittpayne.mid,78
2102,13307,Pitt-Payne/Syncopated Sandy.mid,1897.0,pittpayne-syncopated_sandy,pittpayne-syncopated_sandy__pittpayne.mid,78
2103,13310,Pitt-Payne/Syncopated Walk  The.mid,1914.0,pittpayne-syncopated_walk__the,pittpayne-syncopated_walk_the__pittpayne.mid,78
2104,13312,Pitt-Payne/Syncopatin' Lovin' Louise.mid,1913.0,pittpayne-syncopatin_lovin_louise,pittpayne-syncopatin_lovin_louise__pittpayne.mid,81
2105,13317,Pitt-Payne/Syncopation Isle.mid,1915.0,pittpayne-syncopation_isle,pittpayne-syncopation_isle__pittpayne.mid,78
2106,13517,Pitt-Payne/T-E-NN-E-SS-EE.mid,1917.0,pittpayne-tennessee,pittpayne-tennessee__pittpayne.mid,72
2107,13335,"Pitt-Payne/Ta, Ta, Au Revoir (Choo Choo) I'm Goin' To Go.mid",1907.0,pittpayne-ta_ta_au_revoir_choo_choo_im_goin_to_go,pittpayne-ta_ta_au_revoir_choo_choo_im_goin_to_go__pittpayne.mid,87
2108,13340,Pitt-Payne/Tackin' 'Em Down.mid,1918.0,pittpayne-tackin_em_down,pittpayne-tackin_em_down__pittpayne.mid,76
2109,13346,Pitt-Payne/Tain't No Sin.mid,1929.0,pittpayne-taint_no_sin,pittpayne-taint_no_sin__pittpayne.mid,75
2110,13358,Pitt-Payne/Take Me To That Swanee Shore.mid,1912.0,pittpayne-take_me_to_that_swanee_shore,pittpayne-take_me_to_that_swanee_shore__pittpayne.mid,84
2111,13360,Pitt-Payne/Take Me To The Land Of Jazz.mid,1919.0,pittpayne-take_me_to_the_land_of_jazz,pittpayne-take_me_to_the_land_of_jazz__pittpayne.mid,83
2112,13361,Pitt-Payne/Take Me To The Midnight Cakewalk Ball.mid,1915.0,pittpayne-take_me_to_the_midnight_cakewalk_ball,pittpayne-take_me_to_the_midnight_cakewalk_ball__pittpayne.mid,86
2113,13363,Pitt-Payne/Take Your Clothes And Go.mid,1897.0,pittpayne-take_your_clothes_and_go,pittpayne-take_your_clothes_and_go__pittpayne.mid,82
2114,13364,Pitt-Payne/Take Your Girlie To The Movies.mid,1919.0,pittpayne-take_your_girlie_to_the_movies,pittpayne-take_your_girlie_to_the_movies__pittpayne.mid,84
2115,13390,Pitt-Payne/Tangle Foot Cy.mid,1902.0,pittpayne-tangle_foot_cy,pittpayne-tangle_foot_cy__pittpayne.mid,76
2116,13433,Pitt-Payne/Tantalizing Tingles.mid,1913.0,pittpayne-tantalizing_tingles,pittpayne-tantalizing_tingles__pittpayne.mid,79
2117,13438,Pitt-Payne/Tar Babies.mid,1911.0,pittpayne-tar_babies,pittpayne-tar_babies__pittpayne.mid,73
2118,13444,Pitt-Payne/Tar-Heeler's Dream  The.mid,1899.0,pittpayne-tarheelers_dream__the,pittpayne-tarheelers_dream_the__pittpayne.mid,79
2119,13449,Pitt-Payne/Tattered Melody.mid,1910.0,pittpayne-tattered_melody,pittpayne-tattered_melody__pittpayne.mid,77
2120,13456,Pitt-Payne/Taxi.mid,1919.0,pittpayne-taxi,pittpayne-taxi__pittpayne.mid,65
2121,13464,Pitt-Payne/Teach Me That Beautiful Love.mid,1912.0,pittpayne-teach_me_that_beautiful_love,pittpayne-teach_me_that_beautiful_love__pittpayne.mid,84
2122,13481,Pitt-Payne/Teddy In The Jungle.mid,1910.0,pittpayne-teddy_in_the_jungle,pittpayne-teddy_in_the_jungle__pittpayne.mid,79
2123,13486,Pitt-Payne/Tee-Pee Blues.mid,1922.0,pittpayne-teepee_blues,pittpayne-teepee_blues__pittpayne.mid,75
2124,13498,Pitt-Payne/Tell Me Why You Want To Go To Paree.mid,1919.0,pittpayne-tell_me_why_you_want_to_go_to_paree,pittpayne-tell_me_why_you_want_to_go_to_paree__pittpayne.mid,86
2125,13495,Pitt-Payne/Tell Me.mid,1919.0,pittpayne-tell_me,pittpayne-tell_me__pittpayne.mid,69
2126,13507,Pitt-Payne/Tempus Ragorum.mid,1906.0,pittpayne-tempus_ragorum,pittpayne-tempus_ragorum__pittpayne.mid,76
2127,13510,Pitt-Payne/Ten Penny Rag.mid,1911.0,pittpayne-ten_penny_rag,pittpayne-ten_penny_rag__pittpayne.mid,75
2128,13520,"Pitt-Payne/Tennessee Favorite, A.mid",1899.0,pittpayne-tennessee_favorite_a,pittpayne-tennessee_favorite_a__pittpayne.mid,80
2129,13521,"Pitt-Payne/Tennessee Jubilee, A.mid",1899.0,pittpayne-tennessee_jubilee_a,pittpayne-tennessee_jubilee_a__pittpayne.mid,79
2130,13561,Pitt-Payne/Texas Steer.mid,1909.0,pittpayne-texas_steer,pittpayne-texas_steer__pittpayne.mid,74
2131,13564,Pitt-Payne/Texas Tommy Swing.mid,1911.0,pittpayne-texas_tommy_swing,pittpayne-texas_tommy_swing__pittpayne.mid,78
2132,13568,Pitt-Payne/Thanks For The Lobster!.mid,1914.0,pittpayne-thanks_for_the_lobster,pittpayne-thanks_for_the_lobster__pittpayne.mid,81
2133,13572,Pitt-Payne/That Aero Rag.mid,1912.0,pittpayne-that_aero_rag,pittpayne-that_aero_rag__pittpayne.mid,75
2134,13574,Pitt-Payne/That Aeroplane Rag.mid,1911.0,pittpayne-that_aeroplane_rag,pittpayne-that_aeroplane_rag__pittpayne.mid,79
2135,13577,Pitt-Payne/That Alabama Jazbo Band.mid,1918.0,pittpayne-that_alabama_jazbo_band,pittpayne-that_alabama_jazbo_band__pittpayne.mid,81
2136,13582,Pitt-Payne/That Australian Rag.mid,1913.0,pittpayne-that_australian_rag,pittpayne-that_australian_rag__pittpayne.mid,79
2137,13583,Pitt-Payne/That Baboon Baby Dance.mid,1911.0,pittpayne-that_baboon_baby_dance,pittpayne-that_baboon_baby_dance__pittpayne.mid,81
2138,13588,Pitt-Payne/That Baseball Rag.mid,1913.0,pittpayne-that_baseball_rag,pittpayne-that_baseball_rag__pittpayne.mid,78
2139,13595,Pitt-Payne/That Briny Dip.mid,1912.0,pittpayne-that_briny_dip,pittpayne-that_briny_dip__pittpayne.mid,76
2140,13600,Pitt-Payne/That Captivating Rag.mid,1912.0,pittpayne-that_captivating_rag,pittpayne-that_captivating_rag__pittpayne.mid,80
2141,13609,Pitt-Payne/That Chiming Rag.mid,1912.0,pittpayne-that_chiming_rag,pittpayne-that_chiming_rag__pittpayne.mid,78
2142,13610,Pitt-Payne/That Chinatown Rag.mid,1910.0,pittpayne-that_chinatown_rag,pittpayne-that_chinatown_rag__pittpayne.mid,79
2143,13613,Pitt-Payne/That Chop-Stick Rag.mid,1912.0,pittpayne-that_chopstick_rag,pittpayne-that_chopstick_rag__pittpayne.mid,79
2144,13614,Pitt-Payne/That College Rag.mid,1911.0,pittpayne-that_college_rag,pittpayne-that_college_rag__pittpayne.mid,78
2145,13618,Pitt-Payne/That Coon-Town Rag.mid,1913.0,pittpayne-that_coontown_rag,pittpayne-that_coontown_rag__pittpayne.mid,78
2146,13617,Pitt-Payne/That Coontown Quartette.mid,1912.0,pittpayne-that_coontown_quartette,pittpayne-that_coontown_quartette__pittpayne.mid,81
2147,13619,Pitt-Payne/That Corrugated Rag.mid,1911.0,pittpayne-that_corrugated_rag,pittpayne-that_corrugated_rag__pittpayne.mid,79
2148,13623,Pitt-Payne/That Cuddlin' Rag.mid,1909.0,pittpayne-that_cuddlin_rag,pittpayne-that_cuddlin_rag__pittpayne.mid,78
2149,13626,Pitt-Payne/That Daffy Rag.mid,1911.0,pittpayne-that_daffy_rag,pittpayne-that_daffy_rag__pittpayne.mid,76
2150,13627,Pitt-Payne/That Daffydil Rag.mid,1912.0,pittpayne-that_daffydil_rag,pittpayne-that_daffydil_rag__pittpayne.mid,78
2151,13630,Pitt-Payne/That Dawggone Rag.mid,1913.0,pittpayne-that_dawggone_rag,pittpayne-that_dawggone_rag__pittpayne.mid,78
2152,13633,Pitt-Payne/That Devilish Glide.mid,1912.0,pittpayne-that_devilish_glide,pittpayne-that_devilish_glide__pittpayne.mid,79
2153,13635,Pitt-Payne/That Devilish Rag.mid,1913.0,pittpayne-that_devilish_rag,pittpayne-that_devilish_rag__pittpayne.mid,78
2154,13636,Pitt-Payne/That Dixie Dip.mid,1912.0,pittpayne-that_dixie_dip,pittpayne-that_dixie_dip__pittpayne.mid,76
2155,13640,Pitt-Payne/That Dizzy Rag.mid,1916.0,pittpayne-that_dizzy_rag,pittpayne-that_dizzy_rag__pittpayne.mid,76
2156,13643,Pitt-Payne/That Dreamy Rag.mid,1909.0,pittpayne-that_dreamy_rag,pittpayne-that_dreamy_rag__pittpayne.mid,77
2157,13647,Pitt-Payne/That Easy Rag.mid,1914.0,pittpayne-that_easy_rag,pittpayne-that_easy_rag__pittpayne.mid,75
2158,13648,Pitt-Payne/That Eccentric Rag.mid,1912.0,pittpayne-that_eccentric_rag,pittpayne-that_eccentric_rag__pittpayne.mid,79
2159,13650,Pitt-Payne/That Entertaining Rag.mid,1912.0,pittpayne-that_entertaining_rag,pittpayne-that_entertaining_rag__pittpayne.mid,81
2160,13651,Pitt-Payne/That Enticing Two Step.mid,1915.0,pittpayne-that_enticing_two_step,pittpayne-that_enticing_two_step__pittpayne.mid,81
2161,13656,Pitt-Payne/That Everlasting Rag.mid,1911.0,pittpayne-that_everlasting_rag,pittpayne-that_everlasting_rag__pittpayne.mid,80
2162,13666,Pitt-Payne/That Flying Rag.mid,1911.0,pittpayne-that_flying_rag,pittpayne-that_flying_rag__pittpayne.mid,77
2163,13671,Pitt-Payne/That Fussy Rag.mid,1910.0,pittpayne-that_fussy_rag,pittpayne-that_fussy_rag__pittpayne.mid,76
2164,13676,Pitt-Payne/That Good Old Irish Rag.mid,1910.0,pittpayne-that_good_old_irish_rag,pittpayne-that_good_old_irish_rag__pittpayne.mid,81
2165,13680,Pitt-Payne/That Gypsy Rag.mid,1918.0,pittpayne-that_gypsy_rag,pittpayne-that_gypsy_rag__pittpayne.mid,76
2166,13706,Pitt-Payne/That Kentucky Rag.mid,1912.0,pittpayne-that_kentucky_rag,pittpayne-that_kentucky_rag__pittpayne.mid,78
2167,13717,Pitt-Payne/That Lovin' Lazy Rag.mid,1910.0,pittpayne-that_lovin_lazy_rag,pittpayne-that_lovin_lazy_rag__pittpayne.mid,79
2168,13719,Pitt-Payne/That Lovin' Rag .mid,1907.0,pittpayne-that_lovin_rag_,pittpayne-that_lovin_rag__pittpayne.mid,78
2169,13722,Pitt-Payne/That Lovin' Two-Step Man.mid,1910.0,pittpayne-that_lovin_twostep_man,pittpayne-that_lovin_twostep_man__pittpayne.mid,81
2170,13729,Pitt-Payne/That Mellow Melody.mid,1912.0,pittpayne-that_mellow_melody,pittpayne-that_mellow_melody__pittpayne.mid,79
2171,13730,Pitt-Payne/That Mesmerizing Mendelssohn Tune.mid,1909.0,pittpayne-that_mesmerizing_mendelssohn_tune,pittpayne-that_mesmerizing_mendelssohn_tune__pittpayne.mid,85
2172,13733,Pitt-Payne/That Minor Strain.mid,1910.0,pittpayne-that_minor_strain,pittpayne-that_minor_strain__pittpayne.mid,78
2173,13741,Pitt-Payne/That Mysterious Rag.mid,1912.0,pittpayne-that_mysterious_rag,pittpayne-that_mysterious_rag__pittpayne.mid,79
2174,13745,Pitt-Payne/That Natural Rag.mid,1911.0,pittpayne-that_natural_rag,pittpayne-that_natural_rag__pittpayne.mid,78
2175,13746,Pitt-Payne/That Naughty Melody.mid,1913.0,pittpayne-that_naughty_melody,pittpayne-that_naughty_melody__pittpayne.mid,79
2176,13751,Pitt-Payne/That Nigger Treated Me All Right.mid,1898.0,pittpayne-that_nigger_treated_me_all_right,pittpayne-that_nigger_treated_me_all_right__pittpayne.mid,85
2177,13758,Pitt-Payne/That Opera Rag.mid,1910.0,pittpayne-that_opera_rag,pittpayne-that_opera_rag__pittpayne.mid,76
2178,13759,Pitt-Payne/That Operatic Rag.mid,1912.0,pittpayne-that_operatic_rag,pittpayne-that_operatic_rag__pittpayne.mid,78
2179,13769,Pitt-Payne/That Pipe Organ Rag.mid,1912.0,pittpayne-that_pipe_organ_rag,pittpayne-that_pipe_organ_rag__pittpayne.mid,79
2180,13770,Pitt-Payne/That Pleasing Rag.mid,1911.0,pittpayne-that_pleasing_rag,pittpayne-that_pleasing_rag__pittpayne.mid,78
2181,13771,Pitt-Payne/That Poker Rag.mid,1909.0,pittpayne-that_poker_rag,pittpayne-that_poker_rag__pittpayne.mid,76
2182,13773,Pitt-Payne/That Potatoe Bug Rag.mid,1916.0,pittpayne-that_potatoe_bug_rag,pittpayne-that_potatoe_bug_rag__pittpayne.mid,80
2183,13774,Pitt-Payne/That Pussy Cat Rag.mid,1912.0,pittpayne-that_pussy_cat_rag,pittpayne-that_pussy_cat_rag__pittpayne.mid,79
2184,13776,Pitt-Payne/That Puzzlin' Rag .mid,1912.0,pittpayne-that_puzzlin_rag_,pittpayne-that_puzzlin_rag_song__pittpayne.mid,74
2185,13787,Pitt-Payne/That Ragtime Barber Shop.mid,1912.0,pittpayne-that_ragtime_barber_shop,pittpayne-that_ragtime_barber_shop__pittpayne.mid,82
2186,13788,Pitt-Payne/That Ragtime Dinner-Time Band.mid,1913.0,pittpayne-that_ragtime_dinnertime_band,pittpayne-that_ragtime_dinnertime_band__pittpayne.mid,84
2187,13789,Pitt-Payne/That Ragtime Harmony Strain.mid,1914.0,pittpayne-that_ragtime_harmony_strain,pittpayne-that_ragtime_harmony_strain__pittpayne.mid,83
2188,13792,Pitt-Payne/That Ragtime Regimental Band.mid,1912.0,pittpayne-that_ragtime_regimental_band,pittpayne-that_ragtime_regimental_band__pittpayne.mid,84
2189,13795,Pitt-Payne/That Railroad Rag.mid,1911.0,pittpayne-that_railroad_rag,pittpayne-that_railroad_rag__pittpayne.mid,78
2190,13798,Pitt-Payne/That Red Head Gal.mid,1923.0,pittpayne-that_red_head_gal,pittpayne-that_red_head_gal__pittpayne.mid,78
2191,13800,Pitt-Payne/That Revolutionary Rag.mid,1919.0,pittpayne-that_revolutionary_rag,pittpayne-that_revolutionary_rag__pittpayne.mid,81
2192,13802,Pitt-Payne/That Rooster's Walking Rag.mid,1912.0,pittpayne-that_roosters_walking_rag,pittpayne-that_roosters_walking_rag__pittpayne.mid,82
2193,13809,Pitt-Payne/That Saxaphone Rag.mid,1915.0,pittpayne-that_saxaphone_rag,pittpayne-that_saxaphone_rag__pittpayne.mid,79
2194,13810,Pitt-Payne/That Scandalous Rag.mid,1912.0,pittpayne-that_scandalous_rag,pittpayne-that_scandalous_rag__pittpayne.mid,79
2195,13812,Pitt-Payne/That Sentimental Rag.mid,1913.0,pittpayne-that_sentimental_rag,pittpayne-that_sentimental_rag__pittpayne.mid,80
2196,13819,Pitt-Payne/That Sneaky Snaky Rag.mid,1912.0,pittpayne-that_sneaky_snaky_rag,pittpayne-that_sneaky_snaky_rag__pittpayne.mid,81
2197,13824,Pitt-Payne/That Southern Hospitality.mid,1915.0,pittpayne-that_southern_hospitality,pittpayne-that_southern_hospitality__pittpayne.mid,82
2198,13825,Pitt-Payne/That Spanish Rag.mid,1909.0,pittpayne-that_spanish_rag,pittpayne-that_spanish_rag__pittpayne.mid,78
2199,13829,Pitt-Payne/That Spooney Dance.mid,1909.0,pittpayne-that_spooney_dance,pittpayne-that_spooney_dance__pittpayne.mid,79
2200,13834,Pitt-Payne/That Sundowner Rag.mid,,pittpayne-that_sundowner_rag,pittpayne-that_sundowner_rag__pittpayne.mid,79
2201,13837,Pitt-Payne/That Syncopated Boogie Boo.mid,1912.0,pittpayne-that_syncopated_boogie_boo,pittpayne-that_syncopated_boogieboo__pittpayne.mid,81
2202,13843,Pitt-Payne/That Tantalizing Tango Tune.mid,1914.0,pittpayne-that_tantalizing_tango_tune,pittpayne-that_tantalizing_tango_tune__pittpayne.mid,83
2203,13845,Pitt-Payne/That Teasin' Rag .mid,1909.0,pittpayne-that_teasin_rag_,pittpayne-that_pleasing_rag__pittpayne.mid,74
2204,13847,Pitt-Payne/That Telegraph Rag.mid,1917.0,pittpayne-that_telegraph_rag,pittpayne-that_telegraph_rag__pittpayne.mid,79
2205,13851,Pitt-Payne/That Ticklin' Rag.mid,1910.0,pittpayne-that_ticklin_rag,pittpayne-that_ticklin_rag__pittpayne.mid,78
2206,13854,Pitt-Payne/That Tinkling Tango Tune.mid,1913.0,pittpayne-that_tinkling_tango_tune,pittpayne-that_tinkling_tango_tune__pittpayne.mid,82
2207,13856,Pitt-Payne/That Tired Rag.mid,1911.0,pittpayne-that_tired_rag,pittpayne-that_tired_rag__pittpayne.mid,76
2208,13857,Pitt-Payne/That Tom Tom Tag.mid,1915.0,pittpayne-that_tom_tom_tag,pittpayne-that_tom_tom_tag__pittpayne.mid,78
2209,13858,Pitt-Payne/That Tomahawk Rag.mid,1912.0,pittpayne-that_tomahawk_rag,pittpayne-that_tomahawk_rag__pittpayne.mid,78
2210,13863,Pitt-Payne/That Tuneful Rag.mid,1911.0,pittpayne-that_tuneful_rag,pittpayne-that_tuneful_rag__pittpayne.mid,78
2211,13875,Pitt-Payne/That Whistling Rag .mid,1913.0,pittpayne-that_whistling_rag_,pittpayne-that_whistling_rag_song__pittpayne.mid,75
2212,13877,Pitt-Payne/That Yodeling Rag.mid,1910.0,pittpayne-that_yodeling_rag,pittpayne-that_yodeling_rag__pittpayne.mid,78
2213,13878,Pitt-Payne/That Yodlin' Zulu Rag.mid,1910.0,pittpayne-that_yodlin_zulu_rag,pittpayne-that_yodlin_zulu_rag__pittpayne.mid,80
2214,13888,Pitt-Payne/That's Gratitude.mid,1907.0,pittpayne-thats_gratitude,pittpayne-thats_gratitude__pittpayne.mid,77
2215,13897,Pitt-Payne/That's My Weakness Now.mid,1928.0,pittpayne-thats_my_weakness_now,pittpayne-thats_my_weakness_now__pittpayne.mid,81
2216,13902,Pitt-Payne/That's What Makes A Wild Cat Wild.mid,1918.0,pittpayne-thats_what_makes_a_wild_cat_wild,pittpayne-thats_what_makes_a_wildcat_wild__pittpayne.mid,84
2217,13911,Pitt-Payne/Thelma Rag.mid,1905.0,pittpayne-thelma_rag,pittpayne-thelma_rag__pittpayne.mid,73
2218,13916,Pitt-Payne/Then We'll Rag The Keel Row.mid,,pittpayne-then_well_rag_the_keel_row,pittpayne-then_well_rag_the_keel_row__pittpayne.mid,83
2219,13921,Pitt-Payne/There Ain't No Use To Keep On Hanging Around.mid,1899.0,pittpayne-there_aint_no_use_to_keep_on_hanging_around,pittpayne-there_aint_no_use_to_keep_on_hanging_around__pittpayne.mid,88
2220,13927,Pitt-Payne/There's A Big Cry Baby In The Moon.mid,1909.0,pittpayne-theres_a_big_cry_baby_in_the_moon,pittpayne-theres_a_big_cry_baby_in_the_moon__pittpayne.mid,85
2221,13932,Pitt-Payne/There's A Little Bit Of Bad In Every Good Little Girl.mid,1916.0,pittpayne-theres_a_little_bit_of_bad_in_every_good_little_girl,pittpayne-theres_a_little_bit_of_bad_in_every_good_little_girl__pittpayne.mid,89
2222,13934,Pitt-Payne/There's A Lump Of Sugar Down In Dixie.mid,1918.0,pittpayne-theres_a_lump_of_sugar_down_in_dixie,pittpayne-theres_a_lump_of_sugar_down_in_dixie__pittpayne.mid,86
2223,13941,Pitt-Payne/There's A Trick In Pickin' A Chick-Chick-Chicken.mid,1927.0,pittpayne-theres_a_trick_in_pickin_a_chickchickchicken,pittpayne-theres_a_trick_in_pickin_a_chickchickchicken__pittpayne.mid,88
2224,13942,Pitt-Payne/There's A Wireless Station Down In My Heart.mid,1913.0,pittpayne-theres_a_wireless_station_down_in_my_heart,pittpayne-theres_a_wireless_station_down_in_my_heart__pittpayne.mid,87
2225,13949,Pitt-Payne/There's One In A Million Like You.mid,1912.0,pittpayne-theres_one_in_a_million_like_you,pittpayne-theres_one_in_a_million_like_you__pittpayne.mid,85
2226,13951,Pitt-Payne/There's Ragtime In The Air.mid,1916.0,pittpayne-theres_ragtime_in_the_air,pittpayne-theres_ragtime_in_the_air__pittpayne.mid,82
2227,13953,Pitt-Payne/There's Something Nice About The South.mid,1917.0,pittpayne-theres_something_nice_about_the_south,pittpayne-theres_something_nice_about_the_south__pittpayne.mid,86
2228,13956,Pitt-Payne/They Called It The Dixie Blues.mid,1919.0,pittpayne-they_called_it_the_dixie_blues,pittpayne-they_called_it_the_dixie_blues__pittpayne.mid,84
2229,13957,Pitt-Payne/They Go Wild Simply Wild Over Me.mid,1917.0,pittpayne-they_go_wild_simply_wild_over_me,pittpayne-they_go_wild_simply_wild_over_me__pittpayne.mid,85
2230,13958,Pitt-Payne/They Gotta Quit Kickin' My Dawg Aroun'.mid,1912.0,pittpayne-they_gotta_quit_kickin_my_dawg_aroun,pittpayne-they_gotta_quit_kickin_my_dawg_aroun__pittpayne.mid,86
2231,13960,Pitt-Payne/They'll Be Mighty Proud In Dixie Of Their Old Black Joe.mid,1918.0,pittpayne-theyll_be_mighty_proud_in_dixie_of_their_old_black_joe,pittpayne-theyll_be_mighty_proud_in_dixie_of_their_old_black_joe__pittpayne.mid,90
2232,13962,Pitt-Payne/They're Wearing 'Em Higher In Hawaii.mid,1916.0,pittpayne-theyre_wearing_em_higher_in_hawaii,pittpayne-theyre_wearing_em_higher_in_hawaii__pittpayne.mid,85
2233,13979,Pitt-Payne/This Sporting Life Is Certainly Killing Me.mid,1899.0,pittpayne-this_sporting_life_is_certainly_killing_me,pittpayne-this_sporting_life_is_certainly_killing_me__pittpayne.mid,87
2234,13990,Pitt-Payne/Those Ragtime Melodies.mid,1912.0,pittpayne-those_ragtime_melodies,pittpayne-those_ragtime_melodies__pittpayne.mid,81
2235,14002,Pitt-Payne/Three Leaves Of Shamrock On The Watermelon Vine.mid,1908.0,pittpayne-three_leaves_of_shamrock_on_the_watermelon_vine,pittpayne-three_leaves_of_shamrock_on_the_watermelon_vine__pittpayne.mid,88
2236,14006,Pitt-Payne/Three Little Words.mid,1930.0,pittpayne-three_little_words,pittpayne-three_little_words__pittpayne.mid,79
2237,14059,Pitt-Payne/Ticklish Sensation.mid,1914.0,pittpayne-ticklish_sensation,pittpayne-ticklish_sensation__pittpayne.mid,79
2238,14062,Pitt-Payne/Tiddle-De-Winks.mid,1916.0,pittpayne-tiddledewinks,pittpayne-tiddledewinks__pittpayne.mid,75
2239,14064,Pitt-Payne/Tierney Rag  The .mid,1913.0,pittpayne-tierney_rag__the_,pittpayne-tiger_rag__pittpayne.mid,72
2240,14068,Pitt-Payne/Tiger Rag.mid,1917.0,pittpayne-tiger_rag,pittpayne-tiger_rag__pittpayne.mid,72
2241,14074,Pitt-Payne/Till The Swanee River Runs Dry.mid,1919.0,pittpayne-till_the_swanee_river_runs_dry,pittpayne-till_the_swanee_river_runs_dry__pittpayne.mid,84
2242,14085,Pitt-Payne/Tin Pan Alley Rag.mid,1950.0,pittpayne-tin_pan_alley_rag,pittpayne-tin_pan_alley_rag__pittpayne.mid,78
2243,14090,Pitt-Payne/Tin Roof Blues.mid,1923.0,pittpayne-tin_roof_blues,pittpayne-tin_roof_blues__pittpayne.mid,76
2244,14110,Pitt-Payne/Tishomingo Blues.mid,1917.0,pittpayne-tishomingo_blues,pittpayne-tishomingo_blues__pittpayne.mid,78
2245,14133,Pitt-Payne/Toddle Top Rag.mid,1921.0,pittpayne-toddle_top_rag,pittpayne-toddle_top_rag__pittpayne.mid,76
2246,14142,Pitt-Payne/Tokio Rag.mid,1912.0,pittpayne-tokio_rag,pittpayne-tokio_rag__pittpayne.mid,72
2247,14147,Pitt-Payne/Tom Boy.mid,1907.0,pittpayne-tom_boy,pittpayne-tom_boy__pittpayne.mid,69
2248,14174,Pitt-Payne/Too Much Ginger.mid,1913.0,pittpayne-too_much_ginger,pittpayne-too_much_ginger__pittpayne.mid,77
2249,14176,Pitt-Payne/Too Much Jinger.mid,1913.0,pittpayne-too_much_jinger,pittpayne-too_much_jinger__pittpayne.mid,77
2250,14184,"Pitt-Payne/Toot, Toot, Tootsie!.mid",1922.0,pittpayne-toot_toot_tootsie,pittpayne-toot_toot_tootsie__pittpayne.mid,78
2251,14187,Pitt-Payne/Toots.mid,1915.0,pittpayne-toots,pittpayne-toots__pittpayne.mid,67
2252,14192,Pitt-Payne/Top Liner Rag.mid,1916.0,pittpayne-top_liner_rag,pittpayne-top_liner_rag__pittpayne.mid,75
2253,14217,Pitt-Payne/Toute La Nuit.mid,1914.0,pittpayne-toute_la_nuit,pittpayne-toute_la_nuit__pittpayne.mid,75
2254,14243,Pitt-Payne/Trans-mag-ni-fi-can-bam-dam-u-al-i-ty.mid,1909.0,pittpayne-transmagnificanbamdamuality,pittpayne-transmagnificanbamdamuality__pittpayne.mid,83
